symbol,company_name,price,changes,volume,market_cap,pe_ratio,price_to_book,dividend_yield,return_on_equity,debt_to_equity,revenue_growth,profit_margin,sector,industry,beta,roce,promoter_holding,roe_3yr_avg,profit_growth_3yr,sales_growth_3yr,industry_pe,cash_flow,eps,eps_growth,book_value,face_value,rsi,macd,macd_signal,sma20,sma50,sma200,ema20,ema50,upper_band,lower_band,atr,stoch_k,stoch_d,obv,roc,williams_r,adx,fund_market_cap,fund_pe_ratio,fund_forward_pe,fund_eps,fund_eps_growth,fund_dividend_yield,fund_book_value,fund_pb_ratio,fund_roe,fund_roa,fund_debt_to_equity,fund_current_ratio,fund_quick_ratio,fund_operating_margin,fund_profit_margin,fund_revenue_growth,fund_industry,fund_sector,fund_52_week_high,fund_52_week_low,fund_beta,fund_target_price,fund_analyst_rating,fund_current_price,tech_open,tech_high,tech_low,tech_close,tech_volume,tech_dividends,tech_stock_splits,tech_sma20,tech_sma50,tech_sma200,tech_ema20,tech_ema50,tech_rsi,tech_macd_12_26_9,tech_macdh_12_26_9,tech_macds_12_26_9,tech_bbl_20_2.0,tech_bbm_20_2.0,tech_bbu_20_2.0,tech_bbb_20_2.0,tech_bbp_20_2.0,tech_atr,tech_stochk_14_3_3,tech_stochd_14_3_3,tech_obv,tech_roc,tech_willr,tech_adx_14,tech_dmp_14,tech_dmn_14,tech_std20,"fund_the_orb,_mumbai",error,fund_telangana,fund_andhra_pradesh,fund_karnataka,fund_tamil_nadu,fund_west_bengal,fund_maharashtra,fund_odisha,fund_chhattisgarh,fund_madhya_pradesh,fund_puducherry,fund_delhi,fund_key_services,fund_notable_projects,"fund_upcoming_hospitals[3]
model_town,_delhi","fund_model_town,_delhi",fund_faridabad_(new_hospital)
KBCGLOBAL,KBC Global Limited,0.5,"{'daily': 0.0, 'weekly': -7.407411086706321, 'monthly': -4.7619004368509765}",13797850.0,2666664960.0,0.0,0.14832394,0.0,0.0,8.162,-91.3,-141.994,Real Estate,Real Estate - Development,1.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,3.371,0.0,37.881266466531486,-0.021859247510854773,-0.02842930448305866,0.5177499890327454,0.5615999948978424,1.5510750019550323,0.526305183570285,0.6580239922949052,0.5469860911851995,0.48851388688029124,0.023370741861336714,44.44443340654769,64.19752227916668,-168404735.0,-5.660372265889812,-66.66666666666666,48.04742340752003,2666664960.0,0.0,0.0,-0.06,0.0,0.0,3.371,0.14832394,0.0,0.0,8.162,0.0,0.0,-2218.063,-141.994,-91.3,Real Estate - Development,Real Estate,2.56,0.47,1.359,0.0,none,0.5,0.5199999809265137,0.5199999809265137,0.5,0.5,13797850.0,0.0,0.0,0.5177499890327454,0.5615999948978424,1.5510750019550323,0.526305183570285,0.6580239922949052,37.881266466531486,-0.021859247510854773,0.006570056972203888,-0.02842930448305866,0.48851388688029124,0.5177499890327454,0.5469860911851995,11.293521109318677,0.19643714917627286,0.023370741861336714,44.44443340654769,64.19752227916668,-168404735.0,-5.660372265889812,-66.66666666666666,48.04742340752003,12.238271613876085,38.87629027752383,0.014997803953946834,,,,,,,,,,,,,,,,,,
KEC,KEC International Limited,660.0499877929688,"{'daily': 0.3115482968037614, 'weekly': -4.2573303715849224, 'monthly': -7.633639750440851}",1004159.0,175705309184.0,37.73871,3.3583324,61.0,0.0,85.28,6.800000000000001,2.149,Industrials,Engineering & Construction,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49,29.2,196.541,0.0,37.01730983698298,-25.125497358962207,-13.584585023026355,739.8974975585937,751.775,922.484997253418,723.988453440488,776.5193823389984,856.4981630633147,623.2968320538728,41.42893247746455,14.275536796179209,13.521029760442866,114427486.0,-20.581156637909427,-86.08028442068596,22.762287239249677,175705309184.0,37.73871,15.314385,17.49,29.2,61.0,196.541,3.3583324,0.0,0.0,85.28,0.0,0.0,6.1529998,2.149,6.800000000000001,Engineering & Construction,Industrials,1313.25,627.45,0.207,954.0833,buy,660.05,680.4500122070312,682.5,657.0,660.0499877929688,1004159.0,0.0,0.0,739.8974975585937,751.775,922.484997253418,723.988453440488,776.5193823389984,37.01730983698298,-25.125497358962207,-11.540912335935852,-13.584585023026355,623.2968320538728,739.8974975585937,856.4981630633147,31.5180591607521,0.15760268425572538,41.42893247746455,14.275536796179209,13.521029760442866,114427486.0,-20.581156637909427,-86.08028442068596,22.762287239249677,21.256666415911074,33.42715576807053,59.814879323286696,,,,,,,,,,,,,,,,,,
KECL,Kirloskar Electric Company Limited,128.11000061035156,"{'daily': 1.6665331628601736, 'weekly': -1.8765295603982057, 'monthly': 1.1048863830750872}",90250.0,8537532416.0,65.36224,7.1963825,0.0,0.0,95.751,-5.0,2.23,Industrials,Specialty Industrial Machinery,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,-60.9,17.802,0.0,47.349633499532786,-1.5618314744739052,-1.742521109765685,128.88649940490723,134.51399963378907,180.20824989318848,129.43205399101706,137.3294322040171,137.98293507560277,119.79006373421169,7.949206579064312,52.44608796846026,49.487277297889726,41619926.0,-1.4386791649903863,-44.14048463713701,15.854996202545175,8537532416.0,65.36224,0.0,1.96,-60.9,0.0,17.802,7.1963825,0.0,0.0,95.751,0.0,0.0,5.061,2.23,-5.0,Specialty Industrial Machinery,Industrials,254.79,106.06,0.69,0.0,none,128.11,130.0,130.8000030517578,127.25,128.11000061035156,90250.0,0.0,0.0,128.88649940490723,134.51399963378907,180.20824989318848,129.43205399101706,137.3294322040171,47.349633499532786,-1.5618314744739052,0.18068963529177973,-1.742521109765685,119.79006373421169,128.88649940490723,137.98293507560277,14.115420486545084,0.4573185133899655,7.949206579064312,52.44608796846026,49.487277297889726,41619926.0,-1.4386791649903863,-44.14048463713701,15.854996202545175,22.48422224688715,24.050781033134697,4.666373039634498,,,,,,,,,,,,,,,,,,
KELLTONTEC,Kellton Tech Solutions Limited,105.6500015258789,"{'daily': 0.4755111676122448, 'weekly': -2.6087774183994856, 'monthly': -2.957656966536833}",305058.0,10302344192.0,12.04675,2.065534,0.0,0.0,32.789,13.600000000000001,7.973000399999999,Technology,Software - Application,1.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,1.855,51.149,0.0,40.60473715860141,-3.9091831775043175,-4.244535997540124,109.00250053405762,120.76640045166016,141.15600006103514,110.01755548750964,119.66286485014506,116.93941904831965,101.06558201979558,6.221956306915613,42.5479750015032,39.56695075070661,50768759.0,-6.3137317807353766,-56.55369408835581,24.08399910942768,10302344192.0,12.04675,0.0,8.77,1.855,0.0,51.149,2.065534,0.0,0.0,32.789,0.0,0.0,10.585,7.973000399999999,13.600000000000001,Software - Application,Technology,184.3,85.0,1.323,0.0,none,105.65,109.5,110.48999786376953,105.30000305175781,105.6500015258789,305058.0,0.0,0.0,109.00250053405762,120.76640045166016,141.15600006103514,110.01755548750964,119.66286485014506,40.60473715860141,-3.9091831775043175,0.3353528200358067,-4.244535997540124,101.06558201979558,109.00250053405762,116.93941904831965,14.562819156212216,0.288803488271013,6.221956306915613,42.5479750015032,39.56695075070661,50768759.0,-6.3137317807353766,-56.55369408835581,24.08399910942768,22.025580259273557,31.268930740920382,4.07155328894774,,,,,,,,,,,,,,,,,,
KEEPLEARN,DSJ Keep Learning Limited,3.2799999713897705,"{'daily': 4.126980066239491, 'weekly': 7.894737254879816, 'monthly': 7.1895435530757945}",64799.0,513851360.0,164.0,5.48495,0.0,0.0,0.0,31.347,5.1939998,Consumer Defensive,Education & Training Services,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.598,0.0,55.14247178082893,-0.10217285418131716,-0.17310154750726883,2.965500009059906,3.4538000059127807,4.385549997091293,3.074654416373101,3.401672745855467,3.220095749212538,2.7109042689072744,0.28329338936774723,66.95960872867346,60.730653229495495,2814641.0,13.494804578857522,-20.454550380548515,21.03404087936067,513851360.0,164.0,0.0,0.02,0.0,0.0,0.598,5.48495,0.0,0.0,0.0,0.0,0.0,34.068,5.1939998,31.347,Education & Training Services,Consumer Defensive,7.51,2.317071,0.573,0.0,none,3.28,3.4600000381469727,3.4600000381469727,3.1500000953674316,3.2799999713897705,64799.0,0.0,0.0,2.965500009059906,3.4538000059127807,4.385549997091293,3.074654416373101,3.401672745855467,55.14247178082893,-0.10217285418131716,0.07092869332595167,-0.17310154750726883,2.7109042689072744,2.965500009059906,3.220095749212538,17.170510158476866,1.1176457668563495,0.28329338936774723,66.95960872867346,60.730653229495495,2814641.0,13.494804578857522,-20.454550380548515,21.03404087936067,21.39879939971394,11.094256981441891,0.130604858964997,,,,,,,,,,,,,,,,,,
KEI,KEI Industries Limited,2607.35009765625,"{'daily': 0.29427036304426285, 'weekly': -1.427167162159543, 'monthly': -14.943967796326291}",779654.0,249139085312.0,37.17351,6.808343,15.0,0.0,10.161,19.7,6.994,Industrials,Electrical Equipment & Parts,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.14,7.1,382.964,0.0,33.62540872667986,-196.95357693219603,-191.70684518703106,2859.0650024414062,3280.0169970703123,4032.318337402344,2848.0842076717245,3209.9866742967956,3254.043272247809,2464.0867326350035,137.65480809140084,25.72565980514152,17.901078459524015,-1296625.0,-8.22744683275436,-64.80466170621484,38.28278878025942,249139085312.0,37.17351,26.347515,70.14,7.1,15.0,382.964,6.808343,0.0,0.0,10.161,0.0,0.0,8.993,6.994,19.7,Electrical Equipment & Parts,Industrials,5039.7,2424.0,0.441,4312.7896,buy,2607.35,2689.89990234375,2689.949951171875,2592.14990234375,2607.35009765625,779654.0,0.0,0.0,2859.0650024414062,3280.0169970703123,4032.318337402344,2848.0842076717245,3209.9866742967956,33.62540872667986,-196.95357693219603,-5.246731745164965,-191.70684518703106,2464.0867326350035,2859.0650024414062,3254.043272247809,27.629890853766796,0.1813560086374708,137.65480809140084,25.72565980514152,17.901078459524015,-1296625.0,-8.22744683275436,-64.80466170621484,38.28278878025942,16.89768660042984,41.093161462156424,202.61957718267746,,,,,,,,,,,,,,,,,,
KHAITANLTD,Khaitan (India) Limited,89.02999877929688,"{'daily': -0.6694170395037173, 'weekly': 1.4009062469097913, 'monthly': 14.1702935966606}",4273.0,438424672.0,7.6749997,1.8340063,0.0,0.0,42.914,30.5,7.994999999999999,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,48.544,0.0,56.54535505354674,1.1233765600919554,0.3454773455219189,84.36900024414062,87.14459991455078,90.64814990997314,85.57710430935096,86.17082150204168,94.0853166830682,74.65268380521304,6.117137394342125,83.04443359375,77.56290518071661,536830.0,4.11647357634084,-13.133341471354168,15.737517505899483,438424672.0,7.6749997,0.0,11.6,0.0,0.0,48.544,1.8340063,0.0,0.0,42.914,0.0,0.0,8.776,7.994999999999999,30.5,"Furnishings, Fixtures & Appliances",Consumer Cyclical,128.0,62.25,-0.139,0.0,none,89.03,89.62999725341797,90.30000305175781,86.41000366210938,89.02999877929688,4273.0,0.0,0.0,84.36900024414062,87.14459991455078,90.64814990997314,85.57710430935096,86.17082150204168,56.54535505354674,1.1233765600919554,0.7778992145700365,0.3454773455219189,74.65268380521304,84.36900024414062,94.0853166830682,23.032906424898332,0.7398541960038666,6.117137394342125,83.04443359375,77.56290518071661,536830.0,4.11647357634084,-13.133341471354168,15.737517505899483,17.418387347617156,17.068560577712216,4.984365164174486,,,,,,,,,,,,,,,,,,
KEYFINSERV,Keynote Financial Services Limited,438.45001220703125,"{'daily': 9.997492597420246, 'weekly': 34.7004645797331, 'monthly': 92.58137467971254}",147408.0,2444586752.0,8.0126095,1.7369034,23.0,0.0,2.409,-51.5,58.270999999999994,Financial Services,Capital Markets,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.72,-35.0,252.432,0.0,79.1301259531917,42.274842965558605,28.6655254242481,293.16150360107423,248.9814013671875,254.63807342529296,310.0886902025693,269.81146851278504,414.0989877876948,172.22401941445366,29.329786420909016,99.45540020723297,91.25464145077912,1918039.0,87.44389095918557,-0.0,36.89475324058218,2444586752.0,8.0126095,0.0,54.72,-35.0,23.0,252.432,1.7369034,0.0,0.0,2.409,0.0,0.0,52.209,58.270999999999994,-51.5,Capital Markets,Financial Services,438.45,156.65,0.787,0.0,none,438.45,410.0,438.45001220703125,407.04998779296875,438.45001220703125,147408.0,0.0,0.0,293.16150360107423,248.9814013671875,254.63807342529296,310.0886902025693,269.81146851278504,79.1301259531917,42.274842965558605,13.609317541310507,28.6655254242481,172.22401941445366,293.16150360107423,414.0989877876948,82.50570603648481,1.10067608311481,29.329786420909016,99.45540020723297,91.25464145077912,1918039.0,87.44389095918557,-0.0,36.89475324058218,50.04774097789668,13.130252827156877,62.03962036555685,,,,,,,,,,,,,,,,,,
KHADIM,Khadim India Limited,294.20001220703125,"{'daily': -0.3556266868649449, 'weekly': -1.9169860863453607, 'monthly': 10.187270489524813}",8047.0,5424371712.0,104.32625,2.1695688,0.0,0.0,129.419,2.5,0.835,Consumer Cyclical,Footwear & Accessories,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,-37.6,135.603,0.0,47.46737227166924,-0.8047366482251164,-1.0576298645083504,298.1700042724609,305.17900146484374,354.1590002441406,297.87015192687755,307.11763976374715,322.66393072389087,273.67607782103096,16.8842677737776,40.84084084084085,41.92716726731168,2190389.0,-7.045809729216035,-64.95493296030405,14.132743044957355,5424371712.0,104.32625,20.289656,2.82,-37.6,0.0,135.603,2.1695688,0.0,0.0,129.419,0.0,0.0,2.86,0.835,2.5,Footwear & Accessories,Consumer Cyclical,440.0,256.65,0.18,0.0,none,294.2,303.25,303.6000061035156,291.54998779296875,294.20001220703125,8047.0,0.0,0.0,298.1700042724609,305.17900146484374,354.1590002441406,297.87015192687755,307.11763976374715,47.46737227166924,-0.8047366482251164,0.252893216283234,-1.0576298645083504,273.67607782103096,298.1700042724609,322.66393072389087,16.429504041625844,0.4189596638721454,16.8842677737776,40.84084084084085,41.92716726731168,2190389.0,-7.045809729216035,-64.95493296030405,14.132743044957355,21.044686751966463,22.133794062758025,12.565119148364722,,,,,,,,,,,,,,,,,,
KESORAMIND,Kesoram Industries Limited,3.6600000858306885,"{'daily': -3.9370041785203256, 'weekly': -12.85713685613073, 'monthly': -58.17142759050642}",2170195.0,1171203712.0,0.0,-3.546512,0.0,0.0,0.0,-93.2,-11.091,Basic Materials,Building Materials,1.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.02,0.0,-1.032,0.0,5.1476150093441575,-24.623979305134423,-31.7371411783635,5.501999998092652,102.70491081237793,186.48437757492064,18.94874958676067,76.80019877971736,8.884304568780074,2.11969542740523,3.2682560922804798,2.6159688950428737,3.9165496530832993,-147588176.0,-45.77777650621202,-98.21427887191567,83.5938267267456,1171203712.0,0.0,0.0,-13.02,0.0,0.0,-1.032,-3.546512,0.0,0.0,0.0,0.0,0.0,-18.903999,-11.091,-93.2,Building Materials,Basic Materials,235.98,3.61,1.284,0.0,none,3.66,3.940000057220459,3.940000057220459,3.609999895095825,3.6600000858306885,2170195.0,0.0,0.0,5.501999998092652,102.70491081237793,186.48437757492064,18.94874958676067,76.80019877971736,5.1476150093441575,-24.623979305134423,7.113161873229078,-31.7371411783635,2.11969542740523,5.501999998092652,8.884304568780074,122.94818509123763,0.22770046668393407,3.2682560922804798,2.6159688950428737,3.9165496530832993,-147588176.0,-45.77777650621202,-98.21427887191567,83.5938267267456,2.979466406947381,73.96818999411109,1.735085634852076,,,,,,,,,,,,,,,,,,
KFINTECH,Kfin Technologies Limited,998.3499755859375,"{'daily': -2.6901873287689977, 'weekly': -3.6341722407396233, 'monthly': 8.56350609946713}",820287.0,171945820160.0,53.473484,14.076733,57.99999999999999,0.0,3.847,32.800000000000004,30.122,Technology,Software - Application,-0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67,34.300000000000004,70.922,0.0,48.14134667198171,11.082354373180806,13.751692940618884,1018.0999938964844,991.8109997558594,1037.9459252929687,1013.5821955392495,1027.8666121016986,1143.312450605823,892.887537187146,65.37737635004632,55.220521341903726,54.116137029166815,85850846.0,-4.946212589454879,-50.36593395303545,20.727025610135403,171945820160.0,53.473484,44.622982,18.67,34.300000000000004,57.99999999999999,70.922,14.076733,0.0,0.0,3.847,0.0,0.0,41.202998,30.122,32.800000000000004,Software - Application,Technology,1641.35,592.0,-0.634,1162.6666,buy,998.35,1040.0,1046.949951171875,991.25,998.3499755859375,820287.0,0.0,0.0,1018.0999938964844,991.8109997558594,1037.9459252929687,1013.5821955392495,1027.8666121016986,48.14134667198171,11.082354373180806,-2.6693385674380785,13.751692940618884,892.887537187146,1018.0999938964844,1143.312450605823,24.597280711126196,0.42113397169263433,65.37737635004632,55.220521341903726,54.116137029166815,85850846.0,-4.946212589454879,-50.36593395303545,20.727025610135403,23.967756398443854,31.224725069482076,64.23263499759696,,,,,,,,,,,,,,,,,,
KHAICHEM,Khaitan Chemicals & Fertilizers Limited,48.66999816894531,"{'daily': 2.5279058718853205, 'weekly': 0.933216376711709, 'monthly': -3.221321767925929}",89765.0,4720464384.0,0.0,2.3221526,0.0,0.0,145.141,56.00000000000001,-7.307000499999999,Basic Materials,Agricultural Inputs,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.56,0.0,20.959,0.0,44.02191340412805,-1.9737781323827477,-2.367314380295185,48.865499877929686,55.444200134277345,71.12109985351563,49.4089748779587,54.47707864223631,52.18774303476586,45.54325672109351,2.7358682204240456,46.79296113104677,40.1743538491971,43878280.0,-4.287119706179032,-45.1645206623043,24.07416315631585,4720464384.0,0.0,0.0,-4.56,0.0,0.0,20.959,2.3221526,0.0,0.0,145.141,0.0,0.0,4.0209997,-7.307000499999999,56.00000000000001,Agricultural Inputs,Basic Materials,99.86,43.17,0.546,0.0,none,48.67,48.20000076293945,49.0,47.65999984741211,48.66999816894531,89765.0,0.0,0.0,48.865499877929686,55.444200134277345,71.12109985351563,49.4089748779587,54.47707864223631,44.02191340412805,-1.9737781323827477,0.39353624791243735,-2.367314380295185,45.54325672109351,48.865499877929686,52.18774303476586,13.5974999340452,0.47057685127861726,2.7358682204240456,46.79296113104677,40.1743538491971,43878280.0,-4.287119706179032,-45.1645206623043,24.07416315631585,18.535308429828902,26.726357832941787,1.704274779640062,,,,,,,,,,,,,,,,,,
KERNEX,Kernex Microsystems (India) Limited,828.7999877929688,"{'daily': 6.317747517312478, 'weekly': 1.5997533304282867, 'monthly': 16.445379387842465}",116663.0,13890190336.0,302.48175,11.864237,0.0,0.0,27.356,3.427,4.3509997,Technology,Software - Application,-0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,69.857,0.0,50.934022576260986,-19.376869362225193,-31.114643449098708,774.0849975585937,900.2329968261719,893.2027490234375,804.3428736505705,886.2516958596091,897.319334254264,650.8506608629234,56.60491598627544,41.88224970220414,40.86408171984294,6880458.0,9.586143219646104,-43.790860102552124,17.96502167940244,13890190336.0,302.48175,0.0,2.74,0.0,0.0,69.857,11.864237,0.0,0.0,27.356,0.0,0.0,21.63,4.3509997,3.427,Software - Application,Technology,1580.0,335.0,-0.806,0.0,none,828.8,814.0,845.5999755859375,813.9500122070312,828.7999877929688,116663.0,0.0,0.0,774.0849975585937,900.2329968261719,893.2027490234375,804.3428736505705,886.2516958596091,50.934022576260986,-19.376869362225193,11.737774086873515,-31.114643449098708,650.8506608629234,774.0849975585937,897.319334254264,31.840001313639256,0.7219957184883252,56.60491598627544,41.88224970220414,40.86408171984294,6880458.0,9.586143219646104,-43.790860102552124,17.96502167940244,32.01994543922619,24.645468818419587,63.21788084166191,,,,,,,,,,,,,,,,,,
KHANDSE,Khandwala Securities Limited,22.260000228881836,"{'daily': -1.5915145755748923, 'weekly': -9.512195594722538, 'monthly': -1.022674720218074}",29143.0,339549600.0,37.728817,1.1527108,0.0,0.0,1.361,42.3,5.566,Financial Services,Capital Markets,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,94.39999999999999,19.311,0.0,47.14216745429177,-0.4734090231272319,-0.5444567733462895,22.848499870300294,24.395999946594237,28.23879997253418,22.853507092880204,24.11179168827634,25.792070970831794,19.904928769768794,2.453370440392003,34.26152065329885,31.605257462454535,2536941.0,-6.470584275400637,-65.85736042636621,13.698284976144047,339549600.0,37.728817,0.0,0.59,94.39999999999999,0.0,19.311,1.1527108,0.0,0.0,1.361,0.0,0.0,17.548999000000002,5.566,42.3,Capital Markets,Financial Services,36.78,19.23,0.444,0.0,none,22.26,22.899999618530273,23.260000228881836,21.649999618530273,22.260000228881836,29143.0,0.0,0.0,22.848499870300294,24.395999946594237,28.23879997253418,22.853507092880204,24.11179168827634,47.14216745429177,-0.4734090231272319,0.07104775021905763,-0.5444567733462895,19.904928769768794,22.848499870300294,25.792070970831794,25.765990040840375,0.40003644870134153,2.453370440392003,34.26152065329885,31.605257462454535,2536941.0,-6.470584275400637,-65.85736042636621,13.698284976144047,19.666590666353898,18.77171028547461,1.5100201134844866,,,,,,,,,,,,,,,,,,
KICL,Kalyani Investment Company Limited,4338.9501953125,"{'daily': 4.145219209420943, 'weekly': -0.8942212711104599, 'monthly': 11.609992960139063}",3027.0,18940862464.0,25.25288,0.1805406,0.0,0.0,0.0,28.999999999999996,97.365,Financial Services,Asset Management,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.82,-46.800000000000004,24033.098,0.0,53.72622284061737,37.468507815589874,20.612633995877793,4170.152514648437,4185.900014648438,5688.316497802734,4207.287001917174,4376.546842104541,4648.391708111507,3691.913321185368,255.26128014491937,50.341127004542045,48.994565696763686,660836.0,5.350121216712522,-40.05003389182425,22.897209767182474,18940862464.0,25.25288,0.0,171.82,-46.800000000000004,0.0,24033.098,0.1805406,0.0,0.0,0.0,0.0,0.0,8.179,97.365,28.999999999999996,Asset Management,Financial Services,8231.45,3470.0,0.239,0.0,none,4338.95,4205.0498046875,4395.0,4205.0498046875,4338.9501953125,3027.0,0.0,0.0,4170.152514648437,4185.900014648438,5688.316497802734,4207.287001917174,4376.546842104541,53.72622284061737,37.468507815589874,16.85587381971208,20.612633995877793,3691.913321185368,4170.152514648437,4648.391708111507,22.936292703116496,0.6764783009959402,255.26128014491937,50.341127004542045,48.994565696763686,660836.0,5.350121216712522,-40.05003389182425,22.897209767182474,28.932863250749687,23.896690263337177,245.33152980585382,,,,,,,,,,,,,,,,,,
KILITCH,Kilitch Drugs (India) Limited,333.70001220703125,"{'daily': 0.45153520315501405, 'weekly': -0.9204203379731289, 'monthly': 8.115995077242152}",4239.0,5366663680.0,27.465023,2.8336816,0.0,0.0,17.197,76.7,10.7259996,Healthcare,Drug Manufacturers - Specialty & Generic,-0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,1.005,117.762,0.0,47.87113174441546,4.168920843340061,6.760086872316849,342.10250091552734,326.5909997558594,333.6209994506836,339.5812897737981,332.51626515895714,373.63456684868925,310.57043498236544,21.040873354735343,45.40912114190528,46.80600578886296,1086693.0,-5.50756959524522,-57.83884428903754,24.265912705557565,5366663680.0,27.465023,21.810457,12.15,1.005,0.0,117.762,2.8336816,0.0,0.0,17.197,0.0,0.0,14.116000000000001,10.7259996,76.7,Drug Manufacturers - Specialty & Generic,Healthcare,404.95,299.95,-0.062,0.0,none,333.7,325.1000061035156,346.8500061035156,325.1000061035156,333.70001220703125,4239.0,0.0,0.0,342.10250091552734,326.5909997558594,333.6209994506836,339.5812897737981,332.51626515895714,47.87113174441546,4.168920843340061,-2.5911660289767884,6.760086872316849,310.57043498236544,342.10250091552734,373.63456684868925,18.434279696159173,0.3667627943201258,21.040873354735343,45.40912114190528,46.80600578886296,1086693.0,-5.50756959524522,-57.83884428903754,24.265912705557565,17.792475959818184,24.335365411277305,16.17560852197327,,,,,,,,,,,,,,,,,,
